y_true_id;y_prev_id;filter_col;id_col;error;error_abs;sum_target;sum_error;prop.y_true_id;prop.error;actual_neg;Sa;Er
110.0;59.38022531582928;2018-11-01;69967135;50.61977468417072;50.61977468417072;10368.0;3272.4484778460646;0.010609567901234568;0.015468471093390234;-110.0;0.8695987654320989;0.754258045882746
102.0;109.84425324076271;2018-11-01;74493412;-7.844253240762711;7.844253240762711;10368.0;3272.4484778460646;0.009837962962962963;0.002397059355973672;-102.0;0.8794367283950618;0.7566551052387197
90.0;75.61987876188249;2018-11-01;62183023;14.38012123811751;14.38012123811751;10368.0;3272.4484778460646;0.008680555555555556;0.004394300272553886;-90.0;0.8881172839506174;0.7610494055112735
90.0;92.675169094551;2018-11-01;74493405;-2.675169094550995;2.675169094550995;10368.0;3272.4484778460646;0.008680555555555556;0.0008174824180308559;-90.0;0.896797839506173;0.7618668879293043
84.0;106.54135975263155;2018-11-01;70326942;-22.54135975263155;22.54135975263155;10368.0;3272.4484778460646;0.008101851851851851;0.006888224491610129;-84.0;0.9048996913580248;0.7687551124209144
66.0;95.64625585565202;2018-11-01;69414961;-29.646255855652015;29.646255855652015;10368.0;3272.4484778460646;0.00636574074074074;0.00905934991990012;-66.0;0.9112654320987655;0.7778144623408145
58.0;70.2598100647266;2018-11-01;69278426;-12.259810064726594;12.259810064726594;10368.0;3272.4484778460646;0.0055941358024691355;0.003746372218760198;-58.0;0.9168595679012347;0.7815608345595747
56.0;336.63474968248124;2018-11-01;69239723;-280.63474968248124;280.63474968248124;10368.0;3272.4484778460646;0.005401234567901234;0.08575681224084417;-56.0;0.9222608024691359;0.8673176468004189
56.0;0.041986220301093884;2018-11-01;82006839;55.95801377969891;55.95801377969891;10368.0;3272.4484778460646;0.005401234567901234;0.017099738669233578;-56.0;0.9276620370370371;0.8844173854696524
53.0;60.86280492195386;2018-11-01;74493160;-7.86280492195386;7.86280492195386;10368.0;3272.4484778460646;0.005111882716049383;0.0024027284081579127;-53.0;0.9327739197530864;0.8868201138778103
42.0;80.20708936842166;2018-11-01;69028393;-38.20708936842166;38.20708936842166;10368.0;3272.4484778460646;0.004050925925925926;0.011675383012773873;-42.0;0.9368248456790124;0.8984954968905842
40.0;39.28737159347109;2018-11-01;67871090;0.712628406528907;0.712628406528907;10368.0;3272.4484778460646;0.0038580246913580245;0.00021776611957477208;-40.0;0.9406828703703703;0.898713263010159
39.0;32.065136652892434;2018-11-01;69278461;6.934863347107566;6.934863347107566;10368.0;3272.4484778460646;0.003761574074074074;0.0021191665488564434;-39.0;0.9444444444444444;0.9008324295590154
38.0;26.78681171239767;2018-11-01;69780921;11.213188287602328;11.213188287602328;10368.0;3272.4484778460646;0.0036651234567901233;0.0034265438748734348;-38.0;0.9481095679012346;0.9042589734338888
36.0;41.39382583690524;2018-11-01;66999282;-5.393825836905243;5.393825836905243;10368.0;3272.4484778460646;0.003472222222222222;0.0016482538605024808;-36.0;0.9515817901234568;0.9059072272943913
35.0;31.95952794122538;2018-11-01;69739481;3.0404720587746183;3.0404720587746183;10368.0;3272.4484778460646;0.0033757716049382714;0.0009291122776594076;-35.0;0.9549575617283951;0.9068363395720508
28.0;75.08937991869419;2018-11-01;80055430;-47.08937991869419;47.08937991869419;10368.0;3272.4484778460646;0.002700617283950617;0.01438964745739513;-28.0;0.9576581790123457;0.9212259870294459
27.0;30.713520796475592;2018-11-01;69506801;-3.713520796475592;3.713520796475592;10368.0;3272.4484778460646;0.0026041666666666665;0.001134783579211564;-27.0;0.9602623456790124;0.9223607706086575
24.0;25.15880363898653;2018-11-01;65774121;-1.1588036389865302;1.1588036389865302;10368.0;3272.4484778460646;0.0023148148148148147;0.0003541090552934414;-24.0;0.9625771604938271;0.9227148796639509
24.0;30.925310606024585;2018-11-01;69491121;-6.925310606024585;6.925310606024585;10368.0;3272.4484778460646;0.0023148148148148147;0.0021162474070738754;-24.0;0.9648919753086419;0.9248311270710248
23.0;18.062363300981573;2018-11-01;66998995;4.937636699018427;4.937636699018427;10368.0;3272.4484778460646;0.002218364197530864;0.0015088508596683527;-23.0;0.9671103395061728;0.9263399779306931
23.0;22.251881985956942;2018-11-01;67871104;0.7481180140430581;0.7481180140430581;10368.0;3272.4484778460646;0.002218364197530864;0.00022861109016923976;-23.0;0.9693287037037036;0.9265685890208624
23.0;84.8775831914402;2018-11-01;75943840;-61.877583191440195;61.877583191440195;10368.0;3272.4484778460646;0.002218364197530864;0.018908650085812263;-23.0;0.9715470679012345;0.9454772391066746
18.0;24.505409656794967;2018-11-01;66999114;-6.505409656794967;6.505409656794967;10368.0;3272.4484778460646;0.001736111111111111;0.0019879334085274422;-18.0;0.9732831790123456;0.947465172515202
18.0;17.272559930935348;2018-11-01;66999373;0.7274400690646523;0.7274400690646523;10368.0;3272.4484778460646;0.001736111111111111;0.00022229229092201187;-18.0;0.9750192901234568;0.947687464806124
18.0;19.50382108367024;2018-11-01;80127708;-1.503821083670239;1.503821083670239;10368.0;3272.4484778460646;0.001736111111111111;0.00045954003366313;-18.0;0.9767554012345679;0.9481470048397871
17.0;17.083082058723953;2018-11-01;66998960;-0.08308205872395291;0.08308205872395291;10368.0;3272.4484778460646;0.0016396604938271604;2.538834737549108e-05;-17.0;0.9783950617283951;0.9481723931871626
16.0;11.985054681640944;2018-11-01;80126507;4.0149453183590555;4.0149453183590555;10368.0;3272.4484778460646;0.0015432098765432098;0.001226893363039807;-16.0;0.9799382716049383;0.9493992865502024
15.0;17.61103587385705;2018-11-01;63931931;-2.6110358738570483;2.6110358738570483;10368.0;3272.4484778460646;0.0014467592592592592;0.0007978844866568044;-15.0;0.9813850308641976;0.9501971710368593
15.0;16.48798868476667;2018-11-01;66999254;-1.4879886847666697;1.4879886847666697;10368.0;3272.4484778460646;0.0014467592592592592;0.0004547019440764636;-15.0;0.9828317901234569;0.9506518729809358
14.0;11.645509945643926;2018-11-01;66999072;2.3544900543560736;2.3544900543560736;10368.0;3272.4484778460646;0.0013503086419753086;0.0007194888079355816;-14.0;0.9841820987654322;0.9513713617888714
14.0;9.125825574385482;2018-11-01;70234612;4.874174425614518;4.874174425614518;10368.0;3272.4484778460646;0.0013503086419753086;0.0014894579574321408;-14.0;0.9855324074074074;0.9528608197463035
13.0;23.895750386607624;2018-11-01;64937481;-10.895750386607624;10.895750386607624;10368.0;3272.4484778460646;0.001253858024691358;0.0033295406972394075;-13.0;0.9867862654320988;0.956190360443543
12.0;15.78931301125055;2018-11-01;64133804;-3.7893130112505506;3.7893130112505506;10368.0;3272.4484778460646;0.0011574074074074073;0.0011579442845024372;-12.0;0.9879436728395062;0.9573483047280454
12.0;16.035678541703344;2018-11-01;69506871;-4.035678541703344;4.035678541703344;10368.0;3272.4484778460646;0.0011574074074074073;0.001233229054337821;-12.0;0.9891010802469137;0.9585815337823833
11.0;12.24987214386195;2018-11-01;62182680;-1.2498721438619498;1.2498721438619498;10368.0;3272.4484778460646;0.0010609567901234567;0.0003819379135602524;-11.0;0.9901620370370371;0.9589634716959435
11.0;13.039745344701764;2018-11-01;65998023;-2.039745344701764;2.039745344701764;10368.0;3272.4484778460646;0.0010609567901234567;0.0006233086199860755;-11.0;0.9912229938271605;0.9595867803159296
8.0;4.162953370557487;2018-11-01;66999436;3.837046629442513;3.837046629442513;10368.0;3272.4484778460646;0.0007716049382716049;0.001172530799313934;-8.0;0.9919945987654321;0.9607593111152435
8.0;9.759549009545724;2018-11-01;69967156;-1.759549009545724;1.759549009545724;10368.0;3272.4484778460646;0.0007716049382716049;0.0005376857791520875;-8.0;0.9927662037037036;0.9612969968943956
6.0;3.837857405445748;2018-11-01;61117735;2.162142594554252;2.162142594554252;10368.0;3272.4484778460646;0.0005787037037037037;0.0006607109658690121;-6.0;0.9933449074074073;0.9619577078602647
5.0;7.098072846438037;2018-11-01;69967184;-2.098072846438037;2.098072846438037;10368.0;3272.4484778460646;0.00048225308641975306;0.0006411324305460096;-5.0;0.9938271604938271;0.9625988402908107
5.0;7.024403639562517;2018-11-01;70255703;-2.024403639562517;2.024403639562517;10368.0;3272.4484778460646;0.00048225308641975306;0.0006186204773787564;-5.0;0.9943094135802469;0.9632174607681894
4.0;-16.23131756081703;2018-11-01;69418580;20.23131756081703;20.23131756081703;10368.0;3272.4484778460646;0.00038580246913580245;0.006182318132059131;-4.0;0.9946952160493827;0.9693997789002485
4.0;5.379857625831272;2018-11-01;69735624;-1.3798576258312716;1.3798576258312716;10368.0;3272.4484778460646;0.00038580246913580245;0.00042165908345774723;-4.0;0.9950810185185185;0.9698214379837062
4.0;4.376796810020822;2018-11-01;70640080;-0.37679681002082166;0.37679681002082166;10368.0;3272.4484778460646;0.00038580246913580245;0.00011514216727067632;-4.0;0.9954668209876543;0.969936580150977
4.0;7.0807404218146965;2018-11-01;74493174;-3.0807404218146965;3.0807404218146965;10368.0;3272.4484778460646;0.00038580246913580245;0.0009414175479524888;-4.0;0.99585262345679;0.9708779976989295
3.0;0.2738891160780513;2018-11-01;66999093;2.726110883921949;2.726110883921949;10368.0;3272.4484778460646;0.00028935185185185184;0.0008330492908833459;-3.0;0.9961419753086419;0.9717110469898128
3.0;5.389544583225369;2018-11-01;66999240;-2.3895445832253692;2.3895445832253692;10368.0;3272.4484778460646;0.00028935185185185184;0.000730200826507183;-3.0;0.9964313271604938;0.97244124781632
3.0;-2.2590250744669405;2018-11-01;70255584;5.2590250744669405;5.2590250744669405;10368.0;3272.4484778460646;0.00028935185185185184;0.0016070612295563005;-3.0;0.9967206790123456;0.9740483090458764
3.0;0.06742961546927105;2018-11-01;80139255;2.932570384530729;2.932570384530729;10368.0;3272.4484778460646;0.00028935185185185184;0.0008961395127788095;-3.0;0.9970100308641975;0.9749444485586551
2.0;4.007407117297938;2018-11-01;60454590;-2.007407117297938;2.007407117297938;10368.0;3272.4484778460646;0.00019290123456790122;0.000613426653127697;-2.0;0.9972029320987654;0.9755578752117828
2.0;2.624478511635393;2018-11-01;66999310;-0.624478511635393;0.624478511635393;10368.0;3272.4484778460646;0.00019290123456790122;0.00019082913477874727;-2.0;0.9973958333333334;0.9757487043465616
2.0;2.5402045892612115;2018-11-01;66999331;-0.5402045892612115;0.5402045892612115;10368.0;3272.4484778460646;0.00019290123456790122;0.00016507657581725345;-2.0;0.9975887345679013;0.9759137809223788
2.0;0.9774452726248763;2018-11-01;66999401;1.0225547273751237;1.0225547273751237;10368.0;3272.4484778460646;0.00019290123456790122;0.0003124738966243931;-2.0;0.9977816358024693;0.9762262548190032
2.0;1.9470172780984512;2018-11-01;69506815;0.052982721901548846;0.052982721901548846;10368.0;3272.4484778460646;0.00019290123456790122;1.6190544254625586e-05;-2.0;0.9979745370370372;0.9762424453632578
2.0;2.183180994145204;2018-11-01;69506822;-0.18318099414520406;0.18318099414520406;10368.0;3272.4484778460646;0.00019290123456790122;5.5976738941899044e-05;-2.0;0.9981674382716051;0.9762984221021996
2.0;5.245271299095479;2018-11-01;69506864;-3.245271299095479;3.245271299095479;10368.0;3272.4484778460646;0.00019290123456790122;0.000991695154580868;-2.0;0.9983603395061731;0.9772901172567805
2.0;4.7139937964941145;2018-11-01;69604535;-2.7139937964941145;2.7139937964941145;10368.0;3272.4484778460646;0.00019290123456790122;0.0008293465320745014;-2.0;0.998553240740741;0.978119463788855
2.0;1.2463331101416957;2018-11-01;70410830;0.7536668898583043;0.7536668898583043;10368.0;3272.4484778460646;0.00019290123456790122;0.0002303067244482242;-2.0;0.998746141975309;0.9783497705133032
1.0;0.8530280155135289;2018-11-01;60191215;0.14697198448647109;0.14697198448647109;10368.0;3272.4484778460646;9.645061728395061e-05;4.491193229823086e-05;-1.0;0.9988425925925929;0.9783946824456015
1.0;0.6616158568135844;2018-11-01;60388524;0.33838414318641563;0.33838414318641563;10368.0;3272.4484778460646;9.645061728395061e-05;0.0001034039635695475;-1.0;0.9989390432098768;0.978498086409171
1.0;1.882264430255608;2018-11-01;60388573;-0.882264430255608;0.882264430255608;10368.0;3272.4484778460646;9.645061728395061e-05;0.00026960376495715436;-1.0;0.9990354938271607;0.9787676901741281
1.0;1.7151573107325833;2018-11-01;60388580;-0.7151573107325833;0.7151573107325833;10368.0;3272.4484778460646;9.645061728395061e-05;0.0002185389061352929;-1.0;0.9991319444444446;0.9789862290802634
1.0;1.9054995807403152;2018-11-01;66998946;-0.9054995807403152;0.9054995807403152;10368.0;3272.4484778460646;9.645061728395061e-05;0.00027670399912188006;-1.0;0.9992283950617286;0.9792629330793853
1.0;0.5280151277282439;2018-11-01;66999380;0.4719848722717561;0.4719848722717561;10368.0;3272.4484778460646;9.645061728395061e-05;0.00014422988641899656;-1.0;0.9993248456790125;0.9794071629658043
1.0;3.1625404840688565;2018-11-01;69491135;-2.1625404840688565;2.1625404840688565;10368.0;3272.4484778460646;9.645061728395061e-05;0.0006608325535784285;-1.0;0.9994212962962964;0.9800679955193827
1.0;3.9805667279534327;2018-11-01;69507473;-2.9805667279534327;2.9805667279534327;10368.0;3272.4484778460646;9.645061728395061e-05;0.0009108063115833226;-1.0;0.9995177469135803;0.9809788018309661
1.0;3.626983849067245;2018-11-01;69601980;-2.626983849067245;2.626983849067245;10368.0;3272.4484778460646;9.645061728395061e-05;0.0008027578942346966;-1.0;0.9996141975308642;0.9817815597252008
1.0;2.6660810351947437;2018-11-01;70321594;-1.6660810351947437;1.6660810351947437;10368.0;3272.4484778460646;9.645061728395061e-05;0.0005091236871944164;-1.0;0.9997106481481481;0.9822906834123952
1.0;0.13506027096865084;2018-11-01;70410844;0.8649397290313492;0.8649397290313492;10368.0;3272.4484778460646;9.645061728395061e-05;0.00026430965525869947;-1.0;0.9998070987654321;0.9825549930676539
1.0;0.7205131727872928;2018-11-01;70968513;0.27948682721270723;0.27948682721270723;10368.0;3272.4484778460646;9.645061728395061e-05;8.540602827050963e-05;-1.0;0.999903549382716;0.9826403990959245
1.0;0.4429950935343932;2018-11-01;74457012;0.5570049064656069;0.5570049064656069;10368.0;3272.4484778460646;9.645061728395061e-05;0.0001702104434145986;-1.0;0.9999999999999999;0.9828106095393391
0.0;1.0916167037857205;2018-11-01;60191530;-1.0916167037857205;1.0916167037857205;10368.0;3272.4484778460646;0.0;0.0003335779649934247;-0.0;0.9999999999999999;0.9831441875043325
0.0;1.4268304553826487;2018-11-01;60388552;-1.4268304553826487;1.4268304553826487;10368.0;3272.4484778460646;0.0;0.00043601311526890495;-0.0;0.9999999999999999;0.9835802006196014
0.0;2.0415978433552597;2018-11-01;60417196;-2.0415978433552597;2.0415978433552597;10368.0;3272.4484778460646;0.0;0.0006238747094649586;-0.0;0.9999999999999999;0.9842040753290664
0.0;1.7475397993655055;2018-11-01;60454576;-1.7475397993655055;1.7475397993655055;10368.0;3272.4484778460646;0.0;0.0005340159856437958;-0.0;0.9999999999999999;0.9847380913147102
0.0;0.5154365102558645;2018-11-01;63932421;-0.5154365102558645;0.5154365102558645;10368.0;3272.4484778460646;0.0;0.00015750790692207515;-0.0;0.9999999999999999;0.9848955992216323
0.0;-0.006796807208636403;2018-11-01;65069683;0.006796807208636403;0.006796807208636403;10368.0;3272.4484778460646;0.0;2.0769791349350995e-06;-0.0;0.9999999999999999;0.9848976762007672
0.0;-2.9786338991582744;2018-11-01;65699032;2.9786338991582744;2.9786338991582744;10368.0;3272.4484778460646;0.0;0.0009102156746922476;-0.0;0.9999999999999999;0.9858078918754595
0.0;0.7745181531461185;2018-11-01;66446996;-0.7745181531461185;0.7745181531461185;10368.0;3272.4484778460646;0.0;0.00023667848657953774;-0.0;0.9999999999999999;0.986044570362039
0.0;-1.2333569017507122;2018-11-01;66904593;1.2333569017507122;1.2333569017507122;10368.0;3272.4484778460646;0.0;0.00037689115966235514;-0.0;0.9999999999999999;0.9864214615217013
0.0;0.2910304750729837;2018-11-01;66999142;-0.2910304750729837;0.2910304750729837;10368.0;3272.4484778460646;0.0;8.893355450611733e-05;-0.0;0.9999999999999999;0.9865103950762074
0.0;0.6216171136415687;2018-11-01;66999394;-0.6216171136415687;0.6216171136415687;10368.0;3272.4484778460646;0.0;0.00018995474423808773;-0.0;0.9999999999999999;0.9867003498204455
0.0;0.023129438248049583;2018-11-01;66999492;-0.023129438248049583;0.023129438248049583;10368.0;3272.4484778460646;0.0;7.067930451657851e-06;-0.0;0.9999999999999999;0.9867074177508972
0.0;0.44282744557704495;2018-11-01;67400655;-0.44282744557704495;0.44282744557704495;10368.0;3272.4484778460646;0.0;0.00013531991368998276;-0.0;0.9999999999999999;0.9868427376645872
0.0;-0.10017742185414093;2018-11-01;67438252;0.10017742185414093;0.10017742185414093;10368.0;3272.4484778460646;0.0;3.061237557514672e-05;-0.0;0.9999999999999999;0.9868733500401623
0.0;-0.0022252495862340603;2018-11-01;67618796;0.0022252495862340603;0.0022252495862340603;10368.0;3272.4484778460646;0.0;6.799953005520582e-07;-0.0;0.9999999999999999;0.9868740300354628
0.0;-2.1132480925030115;2018-11-01;67974480;2.1132480925030115;2.1132480925030115;10368.0;3272.4484778460646;0.0;0.0006457697063252032;-0.0;0.9999999999999999;0.987519799741788
0.0;-0.017736848063302363;2018-11-01;68754063;0.017736848063302363;0.017736848063302363;10368.0;3272.4484778460646;0.0;5.420054183703088e-06;-0.0;0.9999999999999999;0.9875252197959717
0.0;0.6950599952975027;2018-11-01;68907671;-0.6950599952975027;0.6950599952975027;10368.0;3272.4484778460646;0.0;0.00021239753658550898;-0.0;0.9999999999999999;0.9877376173325573
0.0;-0.1277117363459569;2018-11-01;68907685;0.1277117363459569;0.1277117363459569;10368.0;3272.4484778460646;0.0;3.902635510094177e-05;-0.0;0.9999999999999999;0.9877766436876582
0.0;-0.001112637090637171;2018-11-01;68907825;0.001112637090637171;0.001112637090637171;10368.0;3272.4484778460646;0.0;3.400014081717528e-07;-0.0;0.9999999999999999;0.9877769836890663
0.0;-0.04751643204804573;2018-11-01;68955705;0.04751643204804573;0.04751643204804573;10368.0;3272.4484778460646;0.0;1.4520146724913814e-05;-0.0;0.9999999999999999;0.9877915038357912
0.0;0.12192358312797805;2018-11-01;69278314;-0.12192358312797805;0.12192358312797805;10368.0;3272.4484778460646;0.0;3.725760205344119e-05;-0.0;0.9999999999999999;0.9878287614378446
0.0;-2.2846958777649857;2018-11-01;69278342;2.2846958777649857;2.2846958777649857;10368.0;3272.4484778460646;0.0;0.0006981609926732229;-0.0;0.9999999999999999;0.9885269224305178
0.0;0.004179780679639731;2018-11-01;69506766;-0.004179780679639731;0.004179780679639731;10368.0;3272.4484778460646;0.0;1.2772640143721606e-06;-0.0;0.9999999999999999;0.9885281996945321
0.0;-0.0020876173253351338;2018-11-01;69506780;0.0020876173253351338;0.0020876173253351338;10368.0;3272.4484778460646;0.0;6.379374158120313e-07;-0.0;0.9999999999999999;0.9885288376319479
0.0;-0.8969746679565529;2018-11-01;69507382;0.8969746679565529;0.8969746679565529;10368.0;3272.4484778460646;0.0;0.00027409894274239095;-0.0;0.9999999999999999;0.9888029365746903
0.0;1.5205077662024902;2018-11-01;69507424;-1.5205077662024902;1.5205077662024902;10368.0;3272.4484778460646;0.0;0.00046463917659699656;-0.0;0.9999999999999999;0.9892675757512873
0.0;0.049732725538522704;2018-11-01;69707911;-0.049732725538522704;0.049732725538522704;10368.0;3272.4484778460646;0.0;1.5197405207509006e-05;-0.0;0.9999999999999999;0.9892827731564948
0.0;0.29716437560818565;2018-11-01;69735834;-0.29716437560818565;0.29716437560818565;10368.0;3272.4484778460646;0.0;9.080796156759666e-05;-0.0;0.9999999999999999;0.9893735811180624
0.0;0.27114608540189805;2018-11-01;69735841;-0.27114608540189805;0.27114608540189805;10368.0;3272.4484778460646;0.0;8.285725114925788e-05;-0.0;0.9999999999999999;0.9894564383692116
0.0;0.4962645857681392;2018-11-01;69735855;-0.4962645857681392;0.4962645857681392;10368.0;3272.4484778460646;0.0;0.00015164931980679556;-0.0;0.9999999999999999;0.9896080876890184
0.0;0.04646300227532062;2018-11-01;69888693;-0.04646300227532062;0.04646300227532062;10368.0;3272.4484778460646;0.0;1.4198237982925465e-05;-0.0;0.9999999999999999;0.9896222859270013
0.0;0.5193620960458984;2018-11-01;69899053;-0.5193620960458984;0.5193620960458984;10368.0;3272.4484778460646;0.0;0.00015870749365861495;-0.0;0.9999999999999999;0.98978099342066
0.0;1.865182665376367;2018-11-01;69967240;-1.865182665376367;1.865182665376367;10368.0;3272.4484778460646;0.0;0.000569965479366091;-0.0;0.9999999999999999;0.990350958900026
0.0;-0.005758171810328006;2018-11-01;69977460;0.005758171810328006;0.005758171810328006;10368.0;3272.4484778460646;0.0;1.7595912813631377e-06;-0.0;0.9999999999999999;0.9903527184913073
0.0;-1.0297966131207517;2018-11-01;70326956;1.0297966131207517;1.0297966131207517;10368.0;3272.4484778460646;0.0;0.00031468688356510563;-0.0;0.9999999999999999;0.9906674053748724
0.0;21.142598319442754;2018-11-01;70334880;-21.142598319442754;21.142598319442754;10368.0;3272.4484778460646;0.0;0.0064607887526953135;-0.0;0.9999999999999999;0.9971281941275677
0.0;-0.0017582442882744136;2018-11-01;70410851;0.0017582442882744136;0.0017582442882744136;10368.0;3272.4484778460646;0.0;5.372870803551032e-07;-0.0;0.9999999999999999;0.9971287314146481
0.0;1.2982377509856915;2018-11-01;70603120;-1.2982377509856915;1.2982377509856915;10368.0;3272.4484778460646;0.0;0.0003967175525526365;-0.0;0.9999999999999999;0.9975254489672007
0.0;-1.825902850879544;2018-11-01;70769104;1.825902850879544;1.825902850879544;10368.0;3272.4484778460646;0.0;0.000557962291305915;-0.0;0.9999999999999999;0.9980834112585066
0.0;0.1635928317549041;2018-11-01;70968520;-0.1635928317549041;0.1635928317549041;10368.0;3272.4484778460646;0.0;4.9990957187683946e-05;-0.0;0.9999999999999999;0.9981334022156944
0.0;2.1970366261410557;2018-11-01;74508273;-2.1970366261410557;2.1970366261410557;10368.0;3272.4484778460646;0.0;0.0006713739394262829;-0.0;0.9999999999999999;0.9988047761551206
0.0;1.5994560993327749;2018-11-01;74508280;-1.5994560993327749;1.5994560993327749;10368.0;3272.4484778460646;0.0;0.0004887643335443868;-0.0;0.9999999999999999;0.999293540488665
0.0;1.3488225242627718;2018-11-01;80104514;-1.3488225242627718;1.3488225242627718;10368.0;3272.4484778460646;0.0;0.00041217532786049264;-0.0;0.9999999999999999;0.9997057158165256
